category	target_count	target_fraction	background_count	background_fraction	odds_ratio	log2_odds_ratio	p_value	q_value
IDR_proximal	9278	0.7224731350256969	327715	0.5207520605868958	2.395567803747894	1.260367647845791	0.0	0.0
ordered_distal	3564	0.27752686497430307	301596	0.4792479394131042	0.4174375688450514	-1.260367647845791	0.0	0.0
