distance_aa	sites_total	prob_neighbor_within_x	mean_other_methyl_args_within_x	sites_with_neighbor_within_x	ordered_neighbor_pairs_within_x	null_mean_prob_neighbor_within_x	null_sd_prob_neighbor_within_x	null_q025_prob_neighbor_within_x	null_q975_prob_neighbor_within_x	null_mean_other_methyl_args_within_x	null_sd_other_methyl_args_within_x	null_q025_other_methyl_args_within_x	null_q975_other_methyl_args_within_x	empirical_p_greater_prob_neighbor_within_x	empirical_p_greater_other_methyl_args_within_x	delta_prob_neighbor_within_x_vs_null	ratio_prob_neighbor_within_x_vs_null	delta_other_methyl_args_within_x_vs_null	ratio_other_methyl_args_within_x_vs_null	mean_other_modified_sites_within_x	null_mean_other_modified_sites_within_x	delta_other_modified_sites_within_x_vs_null	ratio_other_modified_sites_within_x_vs_null	ptm_group
17	2683	0.30935519940365264	0.5874021617592248	830	1576	0.20398807305255315	0.007454624510402569	0.19249906820723073	0.21899925456578456	0.37188222139396193	0.013623834758283635	0.34662691017517705	0.3980618710398807	0.009900990099009901	0.009900990099009901	0.10536712635109949	1.516535720811255	0.21551994036526284	1.5795381654906995	0.5874021617592248	0.37188222139396193	0.21551994036526284	1.5795381654906995	Lys acylation
18	2683	0.3104733507267984	0.6023108460678345	833	1616	0.20976146105106228	0.007620825997688961	0.19789414834140887	0.22521431233693623	0.392396571002609	0.014167014412207383	0.36593365635482666	0.4200708162504659	0.009900990099009901	0.009900990099009901	0.1007118896757361	1.480125801808845	0.20991427506522548	1.534954407294833	0.6023108460678345	0.392396571002609	0.20991427506522548	1.534954407294833	Lys acylation
19	2683	0.3194185613119642	0.6202012672381663	857	1664	0.21663063734625418	0.007497995418969851	0.20591688408497952	0.2311591502049944	0.41768915393216544	0.014235017921909723	0.39159522922102125	0.44399925456578454	0.009900990099009901	0.009900990099009901	0.10278792396571004	1.4744847045869036	0.20251211330600083	1.4848392911320119	0.6202012672381663	0.41768915393216544	0.20251211330600083	1.4848392911320119	Lys acylation
20	2683	0.32612746925083863	0.636600819977637	875	1708	0.22264629146477818	0.007393768581571141	0.21058516585911294	0.23745806932538202	0.4306522549385016	0.014276369090950173	0.40249720462169214	0.45713753261274687	0.009900990099009901	0.009900990099009901	0.10348117778606045	1.4647783581090135	0.20594856503913533	1.4782247455514783	0.636600819977637	0.4306522549385016	0.20594856503913533	1.4782247455514783	Lys acylation
21	2683	0.3294819232202758	0.6485277674245248	884	1740	0.22823332090942972	0.007360072667014003	0.21635296310100635	0.24324450242266119	0.44098397316436816	0.014513478660576704	0.41364144614237797	0.46746179649645914	0.009900990099009901	0.009900990099009901	0.10124860231084609	1.4436188454315344	0.20754379426015662	1.470637952601508	0.6485277674245248	0.44098397316436816	0.20754379426015662	1.470637952601508	Lys acylation
22	2683	0.3346999627282892	0.6641818859485651	898	1782	0.23381289601192695	0.007608956105427461	0.22172940737979874	0.2507174804323518	0.45770406261647417	0.01465790696431889	0.4300782705926202	0.4850354081252329	0.009900990099009901	0.009900990099009901	0.10088706671636227	1.4314863227698782	0.20647782333209092	1.45111643132848	0.6641818859485651	0.45770406261647417	0.20647782333209092	1.45111643132848	Lys acylation
23	2683	0.34140887066716363	0.6813268729034663	916	1828	0.24014163250093185	0.007711468383390633	0.22694744688781215	0.2571934401789042	0.4795005590756616	0.014623357222439164	0.4487141259783824	0.508069325382035	0.009900990099009901	0.009900990099009901	0.10126723816623179	1.4216979667856586	0.2018263138278047	1.420909444228527	0.6813268729034663	0.4795005590756616	0.2018263138278047	1.420909444228527	Lys acylation
24	2683	0.3462541930674618	0.6910175177040626	929	1854	0.24546775997018258	0.007465270003124692	0.23140141632500932	0.26052925829295565	0.49001863585538574	0.014159294499091554	0.4614237793514722	0.5155982109578829	0.009900990099009901	0.009900990099009901	0.10078643309727922	1.4105892892391323	0.20099888184867687	1.410186199342826	0.6910175177040626	0.49001863585538574	0.20099888184867687	1.410186199342826	Lys acylation
25	2683	0.3488632128214685	0.7051807677972419	936	1892	0.25089079388743946	0.0072715824558575145	0.23814759597465524	0.2655702571748043	0.5020872158032054	0.013918956392210986	0.47519567648155053	0.5282705926202013	0.009900990099009901	0.009900990099009901	0.09797241893402903	1.3904982618771724	0.20309355199403656	1.4044985524459952	0.7051807677972419	0.5020872158032054	0.20309355199403656	1.4044985524459952	Lys acylation
26	2683	0.35519940365262764	0.7253074916138651	953	1946	0.2562504658963846	0.007546291722490962	0.2424058889303019	0.27078829668281773	0.5140961610137906	0.014935097471911534	0.4855944837868058	0.5423592992918375	0.009900990099009901	0.009900990099009901	0.09894893775624303	1.3861414940656274	0.21121133060007447	1.4108401241191308	0.7253074916138651	0.5140961610137906	0.21121133060007447	1.4108401241191308	Lys acylation
27	2683	0.3607901602683563	0.7387253074916139	968	1982	0.26131569139023486	0.007585316914807841	0.24746552366753635	0.2766120014908684	0.528706671636228	0.015496681669837961	0.49795005590756614	0.5569139023481178	0.009900990099009901	0.009900990099009901	0.09947446887812145	1.380667798205702	0.21001863585538594	1.3972309167301136	0.7387253074916139	0.528706671636228	0.21001863585538594	1.3972309167301136	Lys acylation
28	2683	0.36451733134550873	0.7521431233693626	978	2018	0.2670965337308982	0.007687827727273506	0.252115169586284	0.2834793142005218	0.5443831531867311	0.015947110343936723	0.510976518822214	0.572176667909057	0.009900990099009901	0.009900990099009901	0.09742079761461053	1.3647400295833219	0.20775997018263148	1.3816429089813638	0.7521431233693626	0.5443831531867311	0.20775997018263148	1.3816429089813638	Lys acylation
29	2683	0.3701080879612374	0.7663063734625419	993	2056	0.27205367126351104	0.0075211842589871705	0.25733320909429747	0.28832463660082	0.5603279910547894	0.015847043776185767	0.5276556093924711	0.5878307864330973	0.009900990099009901	0.009900990099009901	0.09805441669772635	1.3604230600613763	0.20597838240775257	1.3676032354193275	0.7663063734625419	0.5603279910547894	0.20597838240775257	1.3676032354193275	Lys acylation
30	2683	0.3749534103615356	0.7871785314945956	1006	2112	0.2773947074170704	0.007393551276693131	0.26347372344390607	0.29281587774878864	0.5711293328363771	0.015529402402909152	0.540365262765561	0.5997950055907566	0.009900990099009901	0.009900990099009901	0.09755870294446523	1.3516963385959022	0.21604919865821848	1.378284192803164	0.7871785314945956	0.5711293328363771	0.21604919865821848	1.378284192803164	Lys acylation
31	2683	0.3775624301155423	0.8050689526649273	1013	2160	0.2825792023853895	0.007506251455070482	0.26871039880730524	0.29874207976146105	0.5826090197540068	0.015693422300808495	0.5526462914647783	0.6120387625792024	0.009900990099009901	0.009900990099009901	0.09498322773015277	1.3361295768703174	0.22245993291092048	1.3818340007932748	0.8050689526649273	0.5826090197540068	0.22245993291092048	1.3818340007932748	Lys acylation
32	2683	0.38389862094670146	0.8207230711889676	1030	2202	0.28685426761088334	0.007186882893449599	0.2731643682445024	0.3028606038017145	0.5946254193067461	0.01569679821247756	0.5638650764070071	0.6220834886321283	0.009900990099009901	0.009900990099009901	0.09704435333581812	1.338305419487286	0.22609765188222153	1.3802354298035582	0.8207230711889676	0.5946254193067461	0.22609765188222153	1.3802354298035582	Lys acylation
33	2683	0.3891166604547149	0.8326500186358554	1044	2234	0.29152068579947815	0.007443675377945709	0.2776369735370854	0.3074916138650764	0.6081774133432725	0.01603008530441962	0.5749720462169213	0.638166231830041	0.009900990099009901	0.009900990099009901	0.09759597465523673	1.3347823307549704	0.22447260529258295	1.3690906639538163	0.8326500186358554	0.6081774133432725	0.22447260529258295	1.3690906639538163	Lys acylation
34	2683	0.3902348117778606	0.8542676108833396	1047	2292	0.2952031308237048	0.007737981416578106	0.28232389116660456	0.31217853149459557	0.6178904211703317	0.01641956252546847	0.5839918002236303	0.6497018263138278	0.009900990099009901	0.009900990099009901	0.09503168095415582	1.321919624256657	0.23637718971300792	1.3825551936301124	0.8542676108833396	0.6178904211703317	0.23637718971300792	1.3825551936301124	Lys acylation
35	2683	0.3928438315318673	0.8766306373462542	1054	2352	0.2995937383525904	0.007593784759103234	0.2854640327991055	0.3157659336563548	0.628878121505777	0.016347625544980617	0.5967014535967201	0.6597838240775251	0.009900990099009901	0.009900990099009901	0.0932500931792769	1.3112551473606946	0.2477525158404772	1.393959508795221	0.8766306373462542	0.628878121505777	0.2477525158404772	1.393959508795221	Lys acylation
36	2683	0.39657100260901973	0.8870667163622811	1064	2380	0.30356317554975776	0.007697247492209796	0.2897782333209094	0.3208628401043607	0.6387700335445397	0.016852301348048174	0.6037271710771525	0.668654491241148	0.009900990099009901	0.009900990099009901	0.09300782705926197	1.3063870539989684	0.24829668281774142	1.388710599712922	0.8870667163622811	0.6387700335445397	0.24829668281774142	1.388710599712922	Lys acylation
37	2683	0.40178904211703315	0.9019754006708908	1078	2420	0.3074655236675364	0.007636821041089764	0.29332836377189714	0.3254379426015654	0.6493402907193441	0.017056891380591924	0.6137346254193068	0.6794819232202758	0.009900990099009901	0.009900990099009901	0.09432351844949677	1.3067775447613734	0.2526351099515467	1.3890642757923979	0.9019754006708908	0.6493402907193441	0.2526351099515467	1.3890642757923979	Lys acylation
38	2683	0.40327991054789414	0.9124114796869176	1082	2448	0.31141632500931793	0.008021482728297377	0.2971953037644428	0.3300689526649273	0.6602683563175549	0.01773709286205926	0.6238166231830041	0.6925456578456951	0.009900990099009901	0.009900990099009901	0.09186358553857621	1.2949864158079303	0.25214312336936273	1.381879762912786	0.9124114796869176	0.6602683563175549	0.25214312336936273	1.381879762912786	Lys acylation
39	2683	0.40663436451733137	0.920611256056653	1091	2470	0.3150465896384644	0.008038503030103462	0.30150950428624673	0.3325009317927693	0.6684755870294445	0.017882927610613133	0.633153186731271	0.70109951546776	0.009900990099009901	0.009900990099009901	0.09158777487886699	1.2907118435529477	0.2521356690272084	1.3771800704759358	0.920611256056653	0.6684755870294445	0.2521356690272084	1.3771800704759358	Lys acylation
40	2683	0.4081252329481923	0.9258292955646664	1095	2484	0.31888930301900853	0.008113965217201606	0.30486395825568396	0.33675922474841596	0.6776891539321654	0.01760046435711521	0.6428811032426388	0.7093365635482668	0.009900990099009901	0.009900990099009901	0.08923592992918378	1.2798335631968958	0.24814014163250098	1.3661562829989442	0.9258292955646664	0.6776891539321654	0.24814014163250098	1.3661562829989442	Lys acylation
41	2683	0.4111069698099143	0.9429742825195676	1103	2530	0.32222512113306	0.008169508687468777	0.3078456951174059	0.3388371226239284	0.6889153932165486	0.018325422043480387	0.6530003727171078	0.7219716734998136	0.009900990099009901	0.009900990099009901	0.08888184867685428	1.2758377384243462	0.254058889303019	1.3687809734034495	0.9429742825195676	0.6889153932165486	0.254058889303019	1.3687809734034495	Lys acylation
42	2683	0.4133432724562057	0.9541557957510249	1109	2560	0.32574357062989195	0.008196602183845205	0.3111442415206858	0.34234998136414463	0.7014535967200892	0.019134131615274545	0.6617964964591875	0.7372717107715244	0.009900990099009901	0.009900990099009901	0.08759970182631377	1.2689222742199386	0.2527021990309357	1.360255047821467	0.9541557957510249	0.7014535967200892	0.2527021990309357	1.360255047821467	Lys acylation
43	2683	0.41595229221021246	0.9690644800596347	1116	2600	0.3293924711144242	0.007990927795994555	0.31528140141632505	0.34517331345508756	0.7136414461423779	0.01933645812142905	0.6757174804323518	0.7480991427506523	0.009900990099009901	0.009900990099009901	0.08655982109578825	1.2627862768172353	0.25542303391725685	1.357915078080117	0.9690644800596347	0.7136414461423779	0.25542303391725685	1.357915078080117	Lys acylation
44	2683	0.41930674617964964	0.9765188222139396	1125	2620	0.3329034662691018	0.007846733503886549	0.3205180767797242	0.34780096906448005	0.7208125232948193	0.0195810853803476	0.6841595229221021	0.7562989191203876	0.009900990099009901	0.009900990099009901	0.08640327991054786	1.2595445486911931	0.25570629891912033	1.3547473034323712	0.9765188222139396	0.7208125232948193	0.25570629891912033	1.3547473034323712	Lys acylation
45	2683	0.42005218039508013	0.9795005590756616	1127	2628	0.33642564293701077	0.008034452184355426	0.32275437942601565	0.3515095042862467	0.730197540067089	0.02006438784953461	0.693496086470369	0.7663063734625419	0.009900990099009901	0.009900990099009901	0.08362653745806936	1.2485736126652118	0.24930301900857255	1.3414185961043734	0.9795005590756616	0.730197540067089	0.24930301900857255	1.3414185961043734	Lys acylation
46	2683	0.4219157659336564	0.9832277301528141	1132	2638	0.33989936638091683	0.007950482054976728	0.32777674245247856	0.35519940365262764	0.7402012672381661	0.020454104807927195	0.7020126723816623	0.7775251584047708	0.009900990099009901	0.009900990099009901	0.08201639955273954	1.241296123690992	0.2430264629146479	1.328324840379464	0.9832277301528141	0.7402012672381661	0.2430264629146479	1.328324840379464	Lys acylation
47	2683	0.4241520685799478	0.9921729407379799	1138	2662	0.342884830413716	0.007724816655350268	0.3309727916511368	0.35751024972046214	0.7484383153186732	0.02045121641851694	0.7096161013790533	0.7853335818114051	0.009900990099009901	0.009900990099009901	0.08126723816623183	1.2370103047958607	0.24373462541930668	1.3256575998725137	0.9921729407379799	0.7484383153186732	0.24373462541930668	1.3256575998725137	Lys acylation
48	2683	0.4256429370108088	0.9988818486768543	1142	2680	0.34640700708162503	0.008003030689181345	0.3335818114051435	0.3620573984345881	0.7563324636600821	0.02062293968369874	0.7188408497950056	0.7912970555348491	0.009900990099009901	0.009900990099009901	0.07923592992918377	1.2287365102591967	0.24254938501677215	1.3206914904102027	0.9988818486768543	0.7563324636600821	0.24254938501677215	1.3206914904102027	Lys acylation
49	2683	0.4286246738725307	1.0100633619083117	1150	2710	0.3499217294073798	0.007924556052780696	0.3367405888930302	0.36588706671636223	0.7658516585911292	0.02015887896902171	0.7297428251956765	0.8014163250093179	0.009900990099009901	0.009900990099009901	0.07870294446515091	1.2249158536065783	0.24421170331718245	1.3188759867236397	1.0100633619083117	0.7658516585911292	0.24421170331718245	1.3188759867236397	Lys acylation
50	2683	0.4308609765188222	1.015281401416325	1156	2724	0.35327618337681693	0.007690189224265678	0.33952664927320164	0.3674990682072307	0.7754453969437197	0.020063352777766035	0.7416697726425643	0.8110696980991428	0.009900990099009901	0.009900990099009901	0.07758479314200528	1.2196151249155978	0.23983600447260522	1.3092880625997345	1.015281401416325	0.7754453969437197	0.23983600447260522	1.3092880625997345	Lys acylation
51	2683	0.4330972791651137	1.019754006708908	1162	2736	0.35632128214685055	0.007649899694614287	0.3425270219903094	0.3689899366380917	0.785747297800969	0.020128447193439078	0.7532053671263511	0.826723816623183	0.009900990099009901	0.009900990099009901	0.07677599701826315	1.2154684574429138	0.23400670890793895	1.2978142076502734	1.019754006708908	0.785747297800969	0.23400670890793895	1.2978142076502734	Lys acylation
52	2683	0.43346999627282895	1.0294446515095044	1163	2762	0.35958255683935897	0.007605311174065946	0.34494036526276556	0.37349981364144613	0.7974207976146106	0.02010331813013774	0.7655236675363399	0.8367685426761088	0.009900990099009901	0.009900990099009901	0.07388743943346998	1.2054811559351548	0.23202385389489377	1.2909678987417503	1.0294446515095044	0.7974207976146106	0.23202385389489377	1.2909678987417503	Lys acylation
53	2683	0.4349608647036899	1.0354081252329481	1167	2778	0.3627841967946329	0.007500389557351683	0.349608647036899	0.37644427879239656	0.8045769660827433	0.020473096272645108	0.7718784942228848	0.8457882966828177	0.009900990099009901	0.009900990099009901	0.07217666790905697	1.1989520727384804	0.2308311591502048	1.2868975485018619	1.0354081252329481	0.8045769660827433	0.2308311591502048	1.2868975485018619	Lys acylation
54	2683	0.4375698844576966	1.0436079016026836	1174	2800	0.366332463660082	0.007388858210349674	0.35347558702944465	0.3797987327618338	0.8122474841595231	0.02067020826826846	0.7792955646664183	0.8535594483786806	0.009900990099009901	0.009900990099009901	0.07123742079761464	1.1944611189679206	0.2313604174431605	1.2848398080082228	1.0436079016026836	0.8122474841595231	0.2313604174431605	1.2848398080082228	Lys acylation
55	2683	0.43794260156541187	1.050316809541558	1175	2818	0.3690011181513231	0.007365043192697489	0.3555348490495714	0.38240775251584047	0.8222661200149086	0.0207386865971131	0.7889862094670146	0.8629705553484904	0.009900990099009901	0.009900990099009901	0.06894148341408879	1.1868327222407404	0.22805068952664942	1.2773441395378355	1.050316809541558	0.8222661200149086	0.22805068952664942	1.2773441395378355	Lys acylation
56	2683	0.4409243384271338	1.0607528885575848	1183	2846	0.3722661200149087	0.0073766255248116	0.3594576966082743	0.38576220648527765	0.8317927692881105	0.021036724331391924	0.7979686917629519	0.8759224748415952	0.009900990099009901	0.009900990099009901	0.06865821841222508	1.1844331641285955	0.22896011926947424	1.2752610117847378	1.0607528885575848	0.8317927692881105	0.22896011926947424	1.2752610117847378	Lys acylation
57	2683	0.4416697726425643	1.0644800596347372	1185	2856	0.3747670518076779	0.007245771010262599	0.36036153559448375	0.3883712262392844	0.8391576593365637	0.02085274808652451	0.8042862467387253	0.8807864330972791	0.009900990099009901	0.009900990099009901	0.06690272083488641	1.178518150174043	0.22532240029817352	1.2685102111518745	1.0644800596347372	0.8391576593365637	0.22532240029817352	1.2685102111518745	Lys acylation
58	2683	0.4439060752888558	1.0696980991427507	1191	2870	0.37743570629891915	0.007409068250683774	0.36393030190085723	0.3915486395825568	0.848557584793142	0.021121093192269076	0.8102124487513978	0.8908684308609764	0.009900990099009901	0.009900990099009901	0.06647036898993663	1.1761104418067267	0.22114051434960869	1.2606075513466979	1.0696980991427507	0.848557584793142	0.22114051434960869	1.2606075513466979	Lys acylation
59	2683	0.44651509504286246	1.079388743943347	1198	2896	0.3805180767797242	0.0074956885016355815	0.3659709280655982	0.3943346999627283	0.8587402161759224	0.021167489353994953	0.8184494968319046	0.9001677226984718	0.009900990099009901	0.009900990099009901	0.06599701826313825	1.1734399028336908	0.2206485277674245	1.2569444444444444	1.079388743943347	0.8587402161759224	0.2206485277674245	1.2569444444444444	Lys acylation
60	2683	0.45061498322773014	1.088333954528513	1209	2920	0.3829370108087962	0.007566106285201297	0.36803019008572496	0.39657100260901973	0.8675437942601567	0.021358787758180012	0.8244502422661201	0.9094670145359672	0.009900990099009901	0.009900990099009901	0.06767797241893392	1.17673395495513	0.22079016026835618	1.2545003050326082	1.088333954528513	0.8675437942601567	0.22079016026835618	1.2545003050326082	Lys acylation
61	2683	0.4509877003354454	1.0950428624673874	1210	2938	0.3853447633246365	0.007764922576472739	0.37008945210585165	0.3980618710398807	0.8773164368244503	0.021653699165717914	0.8310473350726798	0.9180954155795751	0.009900990099009901	0.009900990099009901	0.06564293701080887	1.170348589778311	0.2177264256429371	1.2481731978384258	1.0950428624673874	0.8773164368244503	0.2177264256429371	1.2481731978384258	Lys acylation
62	2683	0.4528512858740216	1.1017517704062616	1215	2956	0.38814386880357804	0.0076642670272762965	0.37213007827059263	0.4004938501677227	0.8860231084606783	0.02157431842406106	0.8456392098397316	0.9251211330600074	0.009900990099009901	0.009900990099009901	0.06470741707044358	1.1667098781436351	0.21572866194558327	1.243479724045095	1.1017517704062616	0.8860231084606783	0.21572866194558327	1.243479724045095	Lys acylation
63	2683	0.45471487141259787	1.1092061125605666	1220	2976	0.39073797987327624	0.007772706446807491	0.3741707044353336	0.40422102124487513	0.8941707044353336	0.02129134427484227	0.852981736861722	0.9333209094297428	0.009900990099009901	0.009900990099009901	0.06397689153932162	1.1637334859541182	0.21503540812523292	1.240485856960643	1.1092061125605666	0.8941707044353336	0.21503540812523292	1.240485856960643	Lys acylation
64	2683	0.45732389116660455	1.1166604547148715	1227	2996	0.39330972791651136	0.007875293052621954	0.3754845322400298	0.4066716362281029	0.9012821468505403	0.021660586569790762	0.8585538576220649	0.9407752515840477	0.009900990099009901	0.009900990099009901	0.06401416325009318	1.1627576403695807	0.2153783078643312	1.2389687941971932	1.1166604547148715	0.9012821468505403	0.2153783078643312	1.2389687941971932	Lys acylation
65	2683	0.4621692135669027	1.1256056653000373	1240	3020	0.3958591129332835	0.007851866859398707	0.3788576220648528	0.4094576966082743	0.9111516958628401	0.02166458712649501	0.8671077152441297	0.9500745434215431	0.009900990099009901	0.009900990099009901	0.0663101006336192	1.1675093447824576	0.2144539694371972	1.2353658237272052	1.1256056653000373	0.9111516958628401	0.2144539694371972	1.2353658237272052	Lys acylation
66	2683	0.46589638464405514	1.1382780469623557	1250	3054	0.39836004472605296	0.007787248136011984	0.3810752888557585	0.41151695862840104	0.9192992918374954	0.02154128358749099	0.8739284383153187	0.9571748043235184	0.009900990099009901	0.009900990099009901	0.06753633991800218	1.1695359281437123	0.2189787551248603	1.2382018098666927	1.1382780469623557	0.9192992918374954	0.2189787551248603	1.2382018098666927	Lys acylation
67	2683	0.4696235557212076	1.149459560193813	1260	3084	0.40052553112187844	0.0076958755582105555	0.38370294446515096	0.4135389489377562	0.9258292955646665	0.02186607031929433	0.8783637718971301	0.9635296310100634	0.009900990099009901	0.009900990099009901	0.06909802459932918	1.1725184020249209	0.22363026462914637	1.2415458937198067	1.149459560193813	0.9258292955646665	0.22363026462914637	1.2415458937198067	Lys acylation
68	2683	0.47111442415206856	1.1569139023481179	1264	3104	0.40304882594111063	0.007802509996897561	0.38592061125605664	0.41559821095788296	0.9337979873276185	0.021918038793418873	0.8846813268729035	0.9710212448751397	0.009900990099009901	0.009900990099009901	0.06806559821095792	1.168876805563262	0.22311591502049932	1.2389338144313435	1.1569139023481179	0.9337979873276185	0.22311591502049932	1.2389338144313435	Lys acylation
69	2683	0.4722325754752143	1.163622810286992	1267	3122	0.40544912411479694	0.00798570372342753	0.3892377935147223	0.4189713007827059	0.9425941110696979	0.02216094532248609	0.8906448005963474	0.9784010436079016	0.009900990099009901	0.009900990099009901	0.06678345136041736	1.1647147506021214	0.22102869921729418	1.2344897943044233	1.163622810286992	0.9425941110696979	0.22102869921729418	1.2344897943044233	Lys acylation
70	2683	0.4737234439060753	1.174058889303019	1271	3150	0.4076630637346254	0.008007767719550168	0.3920611256056653	0.4211703317182259	0.9521580320536713	0.02233034402882479	0.8995154677599702	0.9891912038762579	0.009900990099009901	0.009900990099009901	0.06606038017144988	1.1620465184318316	0.22190085724934772	1.233050449378386	1.174058889303019	0.9521580320536713	0.22190085724934772	1.233050449378386	Lys acylation
71	2683	0.4752143123369363	1.1792769288110325	1275	3164	0.4098397316436824	0.008003189365914858	0.39525717480432354	0.4234066343645173	0.9588147595974656	0.022465289848557043	0.9085352217666791	0.9970741707044353	0.009900990099009901	0.009900990099009901	0.06537458069325386	1.1595125500181884	0.22046216921356687	1.2299319727891156	1.1792769288110325	0.9588147595974656	0.22046216921356687	1.2299319727891156	Lys acylation
72	2683	0.47782333209094296	1.1867312709653373	1282	3184	0.41228102869921734	0.007952952587428664	0.3986116287737607	0.4260342899739098	0.9656056653000374	0.02247906335299455	0.9164927320163996	1.0033544539694372	0.009900990099009901	0.009900990099009901	0.06554230339172562	1.1589748225828322	0.22112560566529982	1.2290019762845847	1.1867312709653373	0.9656056653000374	0.22112560566529982	1.2290019762845847	Lys acylation
73	2683	0.48266865449124113	1.1971673499813642	1295	3212	0.41484532240029814	0.007863360267536606	0.4002981736861722	0.428447633246366	0.974521058516586	0.02233084673375509	0.9294446515095043	1.013473723443906	0.009900990099009901	0.009900990099009901	0.06782333209094299	1.1634906516446097	0.2226462914647782	1.2284673989535844	1.1971673499813642	0.974521058516586	0.2226462914647782	1.2284673989535844	Lys acylation
74	2683	0.48937756243011554	1.213566902720835	1313	3256	0.41736861721953034	0.007704459569738488	0.40324263883712264	0.4308609765188222	0.985068952664927	0.022239060006667206	0.9377189713007827	1.023518449496832	0.009900990099009901	0.009900990099009901	0.0720089452105852	1.1725308090730489	0.2284979500559079	1.2319613763460393	1.213566902720835	0.985068952664927	0.2284979500559079	1.2319613763460393	Lys acylation
75	2683	0.48937756243011554	1.2210212448751399	1313	3276	0.41952292210212455	0.007769601600382818	0.4049105478941484	0.4332929556466642	0.9950130450987702	0.022073188496222147	0.9458814759597466	1.0320723071188966	0.009900990099009901	0.009900990099009901	0.06985464032799099	1.1665097105492277	0.22600819977636966	1.2271409414073913	1.2210212448751399	0.9950130450987702	0.22600819977636966	1.2271409414073913	Lys acylation
76	2683	0.4927320163995527	1.2314573238911666	1322	3304	0.4216921356690272	0.007751849728450941	0.4067554975773388	0.43442974282519564	1.0028922847558703	0.02205056727703767	0.9545098770033544	1.041371598956392	0.009900990099009901	0.009900990099009901	0.07103988073052553	1.1684638500972246	0.22856503913529624	1.2279058704603902	1.2314573238911666	1.0028922847558703	0.22856503913529624	1.2279058704603902	Lys acylation
77	2683	0.4942228848304137	1.2389116660454715	1326	3324	0.42386880357808415	0.007711217268460095	0.40844204248975025	0.4361349235929929	1.0107342527021992	0.022181452509848987	0.9623555721207604	1.0503540812523295	0.009900990099009901	0.009900990099009901	0.07035408125232956	1.1659807956104256	0.22817741334327235	1.2257541116601518	1.2389116660454715	1.0107342527021992	0.22817741334327235	1.2257541116601518	Lys acylation
78	2683	0.49608647036898995	1.2418934029071935	1331	3332	0.42594483786805815	0.0075856498906321495	0.4110696980991428	0.4379985091315691	1.0189340290719346	0.021546072193556823	0.9723630264629146	1.0581997763697353	0.009900990099009901	0.009900990099009901	0.0701416325009318	1.164673042763014	0.22295937383525888	1.218816299656156	1.2418934029071935	1.0189340290719346	0.22295937383525888	1.218816299656156	Lys acylation
79	2683	0.4983227730152814	1.2493477450614983	1337	3352	0.4284271338054417	0.007451603686481639	0.4146384644055162	0.44058889303019005	1.0279836004472604	0.021689761503584155	0.9802087215803206	1.0649459560193812	0.009900990099009901	0.009900990099009901	0.06989563920983971	1.1631447536690822	0.2213641446142378	1.2153382062884326	1.2493477450614983	1.0279836004472604	0.2213641446142378	1.2153382062884326	Lys acylation
80	2683	0.4990682072307119	1.2538203503540812	1339	3364	0.4303466269101752	0.007403869531439832	0.41650204994409246	0.44282519567648154	1.036720089452106	0.021471077876775362	0.9861721953037644	1.0720089452105852	0.009900990099009901	0.009900990099009901	0.06872158032053666	1.1596889019764076	0.2171002609019752	1.2094106819293047	1.2538203503540812	1.036720089452106	0.2171002609019752	1.2094106819293047	Lys acylation
81	2683	0.5005590756615729	1.2582929556466642	1343	3376	0.4320163995527395	0.007157701683401459	0.4194465150950429	0.4442974282519568	1.0438911666045472	0.02106163116048559	0.9962169213566903	1.077189713007827	0.009900990099009901	0.009900990099009901	0.06854267610883336	1.158657579156242	0.21440178904211704	1.2053871092132136	1.2582929556466642	1.0438911666045472	0.21440178904211704	1.2053871092132136	Lys acylation
82	2683	0.5024226612001491	1.2642564293701082	1348	3392	0.4341371598956393	0.007202220698778748	0.4209560193812896	0.4457882966828177	1.0533283637718973	0.021248717549927833	1.0070443533358182	1.088725307491614	0.009900990099009901	0.009900990099009901	0.06828550130450983	1.157290155306965	0.21092806559821087	1.2002491083054971	1.2642564293701082	1.0533283637718973	0.21092806559821087	1.2002491083054971	Lys acylation
83	2683	0.5031680954155796	1.2709653373089824	1350	3410	0.4361237420797614	0.0072805038724939085	0.4241520685799478	0.4467294073797987	1.059679463287365	0.02131054437805647	1.0140700708162504	1.0946887812150579	0.009900990099009901	0.009900990099009901	0.06704435333581821	1.1537278227874066	0.21128587402161747	1.1993865893806803	1.2709653373089824	1.059679463287365	0.21128587402161747	1.1993865893806803	Lys acylation
84	2683	0.505404398061871	1.2799105478941484	1356	3434	0.438214685054044	0.007362261026604476	0.42601565411852405	0.4501024972046217	1.0678046962355572	0.021215540816040594	1.024152068579948	1.1036339918002236	0.009900990099009901	0.009900990099009901	0.067189713007827	1.1533260187287897	0.2121058516585912	1.1986373092442373	1.2799105478941484	1.0678046962355572	0.2121058516585912	1.1986373092442373	Lys acylation
85	2683	0.5057771151695862	1.2851285874021618	1357	3448	0.4402869921729408	0.007410786776791023	0.4278419679463287	0.4530469623555721	1.0768766306373463	0.02108583511895368	1.0335259038389861	1.1118710398807305	0.009900990099009901	0.009900990099009901	0.06549012299664542	1.1487441695096037	0.20825195676481556	1.193385157445159	1.2851285874021618	1.0768766306373463	0.20825195676481556	1.193385157445159	Lys acylation
