ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0004175	endopeptidase activity	67/4519	406/18100	0.165024630541872	0.660974953044453	-3.98533080554579	0.999987666855451	1	0.731310501911657	ACE/ADAM12/ADAM19/ADAM32/ADAM9/ADAMTS10/ADAMTS17/ADAMTS2/AFG3L2/APEH/ATG4B/CAPN1/CAPN10/CAPN2/CAPNS1/CASP14/CASP2/CASP6/CASP9/CFD/CFLAR/CPNE1/CPS1/DDI2/ESPL1/F12/HGFAC/HTRA2/IDE/KLKB1/LONP1/LONP2/LPA/MBTPS1/MIPEP/MMP24/NCSTN/OMA1/PDIA3/PITRM1/PMPCA/PREP/PREPL/PSMA6/PSMB6/PSMB8/PSMB9/RHBDD1/SEC11A/SENP7/TLL2/TMPRSS9/UCHL1/UQCRC2/USP1/USP11/USP13/USP14/USP15/USP27X/USP30/USP37/USP48/USP49/USP7/USP8/USP9X	67
GO:0022804	active transmembrane transporter activity	67/4519	454/18100	0.147577092511013	0.591092138625656	-5.08994201832681	0.999999971905173	1	0.731310501911657	ABCA13/ABCA5/ABCB7/ABCC4/ATP13A1/ATP1A1/ATP1A2/ATP1A3/ATP1A4/ATP1B1/ATP2A2/ATP2B1/ATP2B2/ATP2B3/ATP2B4/ATP5F1B/ATP6V0D1/ATP6V1A/ATP6V1B2/ATP6V1D/ATP6V1E2/ATP6V1F/ATP6V1G1/CHP1/CLCN7/COX4I1/CYC1/LETM1/MT-CO2/MT-ND5/NDUFA1/NDUFA2/NDUFA5/NDUFA6/NDUFA7/NDUFA9/NDUFB10/NDUFB4/NDUFB8/NDUFS1/NDUFS2/NDUFS7/NDUFS8/NDUFV1/SLC12A2/SLC12A3/SLC12A6/SLC12A7/SLC1A5/SLC25A1/SLC25A11/SLC25A20/SLC25A3/SLC25A4/SLC25A5/SLC25A6/SLC30A3/SLC30A6/SLC30A8/SLC39A10/SLC47A2/SLC4A2/SLC6A8/SLC9A7/TAP1/TOMM20/UQCRFS1	67
GO:0030246	carbohydrate binding	56/4519	280/18100	0.2	0.80106218189865	-1.93519664441822	0.979493163129936	1	0.731310501911657	ADGRL2/AGL/ALDOA/ATRN/CALR/CANX/CD93/CHID1/COLEC12/CRYBG3/DGCR2/DPM1/ENPP1/EPM2A/G6PD/GAA/GALK1/GALNT13/GANAB/GPCPD1/GPI/GYS1/H6PD/HEXB/HK1/HK2/HK3/IGF2R/KLRG2/KRT1/LGALS9/LGALS9B/LMAN2/LMAN2L/MAG/MAN2B1/NOMO3/OGFOD1/OS9/PFKL/PFKM/PGD/PKD1/PKD1L2/PKLR/PLOD1/PLOD2/PLOD3/PPP1R3D/PPP1R3F/PTX3/PYGL/RPIA/SLC2A5/SORD/TALDO1	56
GO:0046873	metal ion transmembrane transporter activity	56/4519	445/18100	0.125842696629213	0.504039125689038	-6.11049154556589	0.99999999998121	1	0.731310501911657	ATP13A1/ATP1A1/ATP1A2/ATP1A3/ATP1A4/ATP1B1/ATP2A2/ATP2B1/ATP2B2/ATP2B3/ATP2B4/CACNA1A/CACNA1G/CACNB1/CCDC51/CHP1/CUL5/GRIN3A/ITPR2/ITPR3/KCNAB2/KCNC2/KCNG2/KCNK3/KCNMA1/KCNN2/KCNT1/LETM1/LRRC26/MMGT1/PKD1/PKD1L2/PKD2/PKDREJ/RYR1/SCN5A/SEC61A1/SHROOM2/SLC12A2/SLC12A3/SLC12A6/SLC12A7/SLC25A28/SLC30A3/SLC30A6/SLC30A8/SLC39A10/SLC39A3/SLC6A8/SLC9A7/TMC1/TPCN1/TRPC4AP/TRPM1/TUSC3/ZDHHC13	56
GO:1901681	sulfur compound binding	55/4519	262/18100	0.209923664122137	0.840809542069194	-1.49719091792046	0.943873248382129	1	0.731310501911657	AAMP/ACADVL/ACBD3/ACBD7/AGRN/APLP2/APOB/APP/CBS/COL23A1/COL5A3/COLQ/DPYSL3/ENPP1/FBN1/FGF2/GCDH/GNS/GSS/GSTM1/GSTM2/GSTM3/GSTM4/GSTP1/HDGF/HSD17B12/LPA/LRPAP1/METTL3/NAA80/NAV2/NME1/NRP2/PAFAH1B1/PCIF1/PDCD5/PPIA/PRMT1/PRMT8/PTCH1/PTPRS/RCC1/RPL22/RPL29/SERPINE2/SMOC2/SOD3/SPOUT1/TENM1/THBS1/TKT/TNXB/TSR3/ZNF146/ZNF207	55
GO:0042277	peptide binding	54/4519	233/18100	0.231759656652361	0.92826948117011	-0.635680222910773	0.759790884746361	1	0.731310501911657	ADNP/AP2B1/APBA3/ATP1A3/CABP1/CACNA1A/CALR/CLTA/CRIP1/CRYAB/DLGAP3/EPHA4/HLA-A/HLA-B/HLA-C/HSP90AB1/HSPG2/IDE/INSR/IPO4/IPO5/ITGA2/KPNA2/KPNA3/KPNA4/KPNA6/KPNB1/LRP1/LRPAP1/MAML1/MAPK8IP2/NPY5R/NUP153/NUP214/NUP58/NUP98/PFDN2/PGRMC1/PICALM/POM121/POM121C/RANBP6/RELA/SEC61A1/SEC61A2/SORL1/SRP68/TAP1/TNPO1/TNPO2/TOMM20/TOMM22/TOMM70/TUBB3	54
GO:0033218	amide binding	54/4519	243/18100	0.222222222222222	0.8900690909985	-0.995179205277848	0.858119741780248	1	0.731310501911657	ACADVL/ACBD3/ACBD7/APBA3/APP/ATP1A3/CACNA1A/CRYAB/DHFR/DLGAP3/EPHA4/FASN/FKBP10/FKBP1A/FKBP2/FKBP3/FKBP4/FKBP5/FTCD/GALR3/GCDH/GSS/GSTM1/GSTM2/GSTM3/GSTM4/HSPG2/IDE/IGF1R/INSR/ITGA2/LRP1/LRPAP1/MAG/MAP1LC3B/MAPK8IP2/NAA80/NFATC1/NME1/PFDN2/PGRMC1/PHB2/PICALM/PIK3R1/PPIA/PPIAL4C/PPIB/PPIC/PPID/PPIH/PSAP/SORL1/TYMS/VDAC1	54
GO:0030545	signaling receptor regulator activity	53/4519	609/18100	0.0870279146141215	0.348573855834388	-9.43298398131014	1	1	0.731310501911657	AIMP1/APOB/APP/BAG6/CCK/CMTM2/COPA/DEFB104A/DGKQ/DUT/FBN1/FBN2/FBN3/FGF18/FGF2/FGF3/FKBP1A/GDF5/GDF7/GFER/GPI/HDGF/HLA-C/HMGB1/HMGB2/HSPA1A/HSPA8/IFNA14/IGF2/IGFBP7/IL16/IL27/LAMA5/LGALS9/LRPAP1/MACC1/METRN/METRNL/MIF/MLN/NAMPT/NCR3LG1/NENF/NRG2/PARK7/PDE4D/PXDN/SEMA4C/SEMA6B/SEMA6C/SEMA7A/STC2/UCHL1	53
GO:0015267	channel activity	52/4519	503/18100	0.10337972166998	0.414067927025147	-7.68766646385438	1	1	0.731310501911657	ANO1/ANXA6/ATP5F1A/ATP5F1B/ATP5F1C/ATP5PO/BAX/CACNA1A/CACNA1G/CACNB1/CCDC51/CHRNA1/CHRNA4/CLCC1/CLCN7/CLIC1/CLIC4/CUL5/DCD/GABRA2/GJA1/GJB2/GRID2/GRIN3A/HTR3B/ITPR2/ITPR3/KCNAB2/KCNC2/KCNG2/KCNK3/KCNMA1/KCNN2/KCNT1/LRRC26/PKD1/PKD1L2/PKD2/PKDREJ/RYR1/SCN5A/SEC61A1/SHROOM2/SLC12A2/SLC1A5/TMC1/TMC6/TMEM109/TPCN1/TRPC4AP/TRPM1/VDAC1	52
GO:0022803	passive transmembrane transporter activity	52/4519	503/18100	0.10337972166998	0.414067927025147	-7.68766646385438	1	1	0.731310501911657	ANO1/ANXA6/ATP5F1A/ATP5F1B/ATP5F1C/ATP5PO/BAX/CACNA1A/CACNA1G/CACNB1/CCDC51/CHRNA1/CHRNA4/CLCC1/CLCN7/CLIC1/CLIC4/CUL5/DCD/GABRA2/GJA1/GJB2/GRID2/GRIN3A/HTR3B/ITPR2/ITPR3/KCNAB2/KCNC2/KCNG2/KCNK3/KCNMA1/KCNN2/KCNT1/LRRC26/PKD1/PKD1L2/PKD2/PKDREJ/RYR1/SCN5A/SEC61A1/SHROOM2/SLC12A2/SLC1A5/TMC1/TMC6/TMEM109/TPCN1/TRPC4AP/TRPM1/VDAC1	52
GO:0030546	signaling receptor activator activity	48/4519	557/18100	0.0861759425493716	0.345161442828862	-9.05508423944546	1	1	0.731310501911657	AIMP1/APOB/APP/BAG6/CCK/CMTM2/COPA/DEFB104A/DGKQ/FBN1/FBN2/FBN3/FGF18/FGF2/FGF3/GDF5/GDF7/GFER/GPI/HDGF/HLA-C/HMGB1/HMGB2/HSPA1A/HSPA8/IFNA14/IGF2/IGFBP7/IL16/IL27/LAMA5/LGALS9/LRPAP1/MACC1/METRN/METRNL/MIF/MLN/NAMPT/NCR3LG1/NENF/NRG2/PARK7/SEMA4C/SEMA6B/SEMA6C/SEMA7A/STC2	48
