ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0120212	sperm head-tail coupling apparatus	1/347	17/18675	0.0588235294117647	3.16579081200203	1.22923325192484	0.273114506287587	0.671462005702164	0.581989833680865	CNTLN	1
GO:1990229	iron-sulfur cluster assembly complex	1/347	17/18675	0.0588235294117647	3.16579081200203	1.22923325192484	0.273114506287587	0.671462005702164	0.581989833680865	BOLA2	1
GO:0032587	ruffle membrane	3/347	100/18675	0.03	1.61455331412104	0.847853915960014	0.284495582175518	0.678230350714774	0.587856298134151	AIF1L/NME1/TPM1	3
GO:0044232	organelle membrane contact site	2/347	56/18675	0.0357142857142857	1.92208727871552	0.950853795808017	0.279291299211616	0.678230350714774	0.587856298134151	AHCYL1/FATE1	2
GO:0000421	autophagosome membrane	2/347	57/18675	0.0350877192982456	1.88836644926437	0.924248894273837	0.286193666554663	0.678230350714774	0.587856298134151	ATP6AP2/CHMP5	2
GO:0008287	protein serine/threonine phosphatase complex	2/347	57/18675	0.0350877192982456	1.88836644926437	0.924248894273837	0.286193666554663	0.678230350714774	0.587856298134151	CNEP1R1/TOX4	2
GO:0030660	Golgi-associated vesicle membrane	2/347	57/18675	0.0350877192982456	1.88836644926437	0.924248894273837	0.286193666554663	0.678230350714774	0.587856298134151	ZDHHC13/ZDHHC17	2
GO:1903293	phosphatase complex	2/347	57/18675	0.0350877192982456	1.88836644926437	0.924248894273837	0.286193666554663	0.678230350714774	0.587856298134151	CNEP1R1/TOX4	2
GO:0000939	inner kinetochore	1/347	18/18675	0.0555555555555556	2.98991354466859	1.16218544322749	0.286633064885411	0.678230350714774	0.587856298134151	H3-3A	1
GO:0034719	SMN-Sm protein complex	1/347	18/18675	0.0555555555555556	2.98991354466859	1.16218544322749	0.286633064885411	0.678230350714774	0.587856298134151	SNRPGP15	1
GO:0048471	perinuclear region of cytoplasm	16/347	734/18675	0.0217983651226158	1.17315408837133	0.658541780611354	0.291447771515908	0.686400359084194	0.594937654594696	ANP32A/APP/BRSK2/HSP90AB3P/INF2/KIF1A/MAP1S/MTMR14/NME2/RTRAF/SLIRP/SPAG9/SPAST/TESK1/TRPC4AP/UBQLN1	16
GO:0031248	protein acetyltransferase complex	3/347	104/18675	0.0288461538461538	1.55245510973177	0.77735947420041	0.304792786926594	0.714490998190713	0.619285221907155	ACTL8/KANSL2/NAA25	3
GO:0101003	ficolin-1-rich granule membrane	2/347	61/18675	0.0327868852459016	1.76453914111589	0.822944720818443	0.313713020719334	0.718688011102475	0.622922983724994	ATP6AP2/LAMTOR1	2
GO:0000164	protein phosphatase type 1 complex	1/347	20/18675	0.05	2.69092219020173	1.04103869211726	0.312922700405077	0.718688011102475	0.622922983724994	TOX4	1
GO:0033268	node of Ranvier	1/347	20/18675	0.05	2.69092219020173	1.04103869211726	0.312922700405077	0.718688011102475	0.622922983724994	MYOC	1
GO:0099243	extrinsic component of synaptic membrane	1/347	20/18675	0.05	2.69092219020173	1.04103869211726	0.312922700405077	0.718688011102475	0.622922983724994	DNAJC6	1
GO:0120293	dynein axonemal particle	1/347	20/18675	0.05	2.69092219020173	1.04103869211726	0.312922700405077	0.718688011102475	0.622922983724994	DNAAF8	1
