ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0140268	endoplasmic reticulum-plasma membrane contact site	6/4519	12/18675	0.5	2.06627572471786	2.08756010194101	0.0469880310725108	0.105068727305376	0.0606127889306156	BLTP1/ESYT2/GRAMD1A/GRAMD1B/OSBPL5/STIMATE	6
GO:1990062	RPAP3/R2TP/prefoldin-like complex	6/4519	12/18675	0.5	2.06627572471786	2.08756010194101	0.0469880310725108	0.105068727305376	0.0606127889306156	PFDN2/PIH1D1/POLR2E/RPAP3/RUVBL1/RUVBL2	6
GO:0030132	clathrin coat of coated pit	8/4519	18/18675	0.444444444444444	1.83668953308254	2.00654661617513	0.047775638360596	0.10654725697879	0.0614657335633399	AP2A1/AP2A2/AP2B1/CLTA/CLTC/PICALM/SYNJ1/TBC1D5	8
GO:0016442	RISC complex	7/4519	15/18675	0.466666666666667	1.92852400973667	2.03260279732441	0.0481882528262541	0.106621252316357	0.0615084205158983	DCP2/DDX6/DHX9/EIF4E/LIMD1/TNRC6A/XPO5	7
GO:0031616	spindle pole centrosome	7/4519	15/18675	0.466666666666667	1.92852400973667	2.03260279732441	0.0481882528262541	0.106621252316357	0.0615084205158983	DLGAP5/EMD/MISP/NPM1/NUBP2/NUMA1/SPOUT1	7
GO:0090571	RNA polymerase II transcription repressor complex	7/4519	15/18675	0.466666666666667	1.92852400973667	2.03260279732441	0.0481882528262541	0.106621252316357	0.0615084205158983	BIN1/CTNNB1/DDX20/ETV3/LIN54/MAX/MXD1	7
GO:0032838	plasma membrane bounded cell projection cytoplasm	79/4519	276/18675	0.286231884057971	1.18286798733848	1.72927748592592	0.0505147699684497	0.111476311736657	0.0643092414588695	AGTPBP1/AMBRA1/AP3B1/AP3B2/AP3D1/AP3M2/ARMCX3/ATG7/BAIAP2/BBS7/BLOC1S3/CAMSAP3/CFAP20/CFAP210/DNAH10/DNAH17/DNAH2/DNAH3/DNAH5/DNAH6/DNAH7/DNAH9/DST/DYNC1H1/DYNC2H1/EIF4EBP2/FLOT2/FMR1/GABARAP/GLI1/GLI3/HNRNPAB/HSPB1/HYDIN/IFT172/KIF19/KIF1A/KIF1B/KIF1C/KIF3B/KIF4A/KIF5A/KIF5B/KIF5C/LCA5/MAP1A/MAP1LC3B/MAP2/MAP2K1/MAP4/MAPK8IP3/NEFL/NEK4/NME7/OPA1/PACRG/PAFAH1B1/PQBP1/PRKAR1A/RAB21/RANGAP1/RP1L1/SEPTIN2/SEPTIN7/SEPTIN9/SOD1/SPAST/SPATA7/STAU1/STAU2/TOGARAM1/TRAK1/TUBB4A/TUBB4B/TULP3/UCHL1/WASF1/WDR35/ZC3H14	79
GO:0043186	P granule	11/4519	28/18675	0.392857142857143	1.62350235513546	1.86544392802503	0.055108628133029	0.120666424717256	0.0696108986943524	CARHSP1/DDX3X/DDX3Y/HELZ/MAEL/MOV10/MOV10L1/PIWIL1/PIWIL2/SNRPGP15/TDRKH	11
GO:0045495	pole plasm	11/4519	28/18675	0.392857142857143	1.62350235513546	1.86544392802503	0.055108628133029	0.120666424717256	0.0696108986943524	CARHSP1/DDX3X/DDX3Y/HELZ/MAEL/MOV10/MOV10L1/PIWIL1/PIWIL2/SNRPGP15/TDRKH	11
GO:0060293	germ plasm	11/4519	28/18675	0.392857142857143	1.62350235513546	1.86544392802503	0.055108628133029	0.120666424717256	0.0696108986943524	CARHSP1/DDX3X/DDX3Y/HELZ/MAEL/MOV10/MOV10L1/PIWIL1/PIWIL2/SNRPGP15/TDRKH	11
GO:1905348	endonuclease complex	14/4519	38/18675	0.368421052631579	1.52251895505526	1.8216939512003	0.05583100138879	0.121931435675518	0.0703406671437714	DHX9/DROSHA/HSD17B10/LAS1L/POP1/POP7/RPP25/RPP30/RPP38/SLX4/TSEN34/TSEN54/TSN/WDR18	14
GO:0005776	autophagosome	37/4519	120/18675	0.308333333333333	1.27420336357601	1.70256026112006	0.0580191938973611	0.126382895233787	0.0729086565499274	AMBRA1/ATG4B/ATG9A/ATP6AP2/BECN1/CHMP2B/CHMP5/CHMP7/FTH1/GABARAP/GABARAPL1/GABARAPL2/GRAMD1A/JMY/LAMP2/MAP1LC3B/MAP1LC3B2/MAPK15/MEFV/PEG3/RAB12/RAB24/RAB2A/RAB3GAP2/RAB7A/RB1CC1/SH3GLB1/SNAP29/SQSTM1/TBC1D12/TBC1D5/UBQLN1/UBQLN2/ULK1/VPS18/VPS33A/WDFY3	37
GO:0005680	anaphase-promoting complex	9/4519	22/18675	0.409090909090909	1.69058922931461	1.83116031140521	0.0622185552967432	0.134833527288315	0.0777837168098913	ANAPC1/ANAPC2/ANAPC4/BUB1B/CDC20/CDC23/CUL7/UBE2C/UBE2S	9
GO:0070822	Sin3-type complex	9/4519	22/18675	0.409090909090909	1.69058922931461	1.83116031140521	0.0622185552967432	0.134833527288315	0.0777837168098913	CSNK2A1/HDAC1/HDAC2/MORF4L1/RBBP4/RBBP7/SAP130/SIN3B/SINHCAF	9
GO:0030119	AP-type membrane coat adaptor complex	15/4519	42/18675	0.357142857142857	1.47591123194133	1.74453135194428	0.0630701860687579	0.135979966383537	0.0784450826861385	AFTPH/AP1B1/AP1M1/AP2A1/AP2A2/AP2B1/AP3B1/AP3B2/AP3D1/AP3M2/AP4B1/AP5Z1/TBC1D5/VPS18/VPS33A	15
GO:0043198	dendritic shaft	15/4519	42/18675	0.357142857142857	1.47591123194133	1.74453135194428	0.0630701860687579	0.135979966383537	0.0784450826861385	APP/BAIAP2/EPHA4/FLNA/FUBP3/GIPC1/INPP5J/KIRREL1/KIRREL3/MAP1A/MAP2/NSF/PREX1/STAU2/ZMYND8	15
