ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0005524	ATP binding	40/357	1471/18100	0.0271923861318831	1.37866159380135	2.14917806807709	0.0238520956307988	0.227920024916522	0.206904143386071	AARS1/AARS2/AARSD1/ATAD5/BRSK2/CCT6B/CCT8/CHTF18/CSNK2A3/DDX43/DHX57/FARSB/H1-7/HNRNPU/HSP90AB3P/HSP90B2P/HSPA7/KIF1A/KIF6/MAB21L1/MCM8/MCM9/MYH1/MYH10/MYH11/MYH14/MYH2/MYH4/MYH9/NADK2/NME1/NME2/NME7/PDXK/RNF213/SPAST/SRXN1/TESK1/TP53RK/UCK2	40
GO:0043021	ribonucleoprotein complex binding	8/357	178/18100	0.0449438202247191	2.27866427469864	2.43176256079135	0.0251672020875126	0.231897790663509	0.210515130243291	GTPBP6/HNRNPU/LTN1/NME1/NOPCHAP1/PRPF6/SMG6/YTHDF1	8
GO:0008175	tRNA methyltransferase activity	3/357	32/18100	0.09375	4.7531512605042	3.01414324382259	0.0247339992908871	0.231897790663509	0.210515130243291	METTL1/THUMPD2/TRMT61A	3
GO:0004518	nuclease activity	9/357	215/18100	0.0418604651162791	2.12233730701583	2.34825918018772	0.0272236336020179	0.245503481614199	0.222866277679148	NME1/NME7/NOB1/PIWIL1/PIWIL2/REXO2/SMG6/TRIR/USB1	9
GO:0004527	exonuclease activity	5/357	86/18100	0.0581395348837209	2.94769070418865	2.56810046633644	0.0275953525845417	0.245503481614199	0.222866277679148	NME1/NME7/REXO2/TRIR/USB1	5
GO:0003727	single-stranded RNA binding	5/357	87/18100	0.0574712643678161	2.91380920184166	2.5381256145898	0.0288224051763735	0.249135817144355	0.226163685494161	HNRNPU/LSM14A/PABPC1L/PABPC3/PIWIL1	5
GO:0031593	polyubiquitin modification-dependent protein binding	4/357	59/18100	0.0677966101694915	3.43730712624033	2.65982970953301	0.0289692810632971	0.249135817144355	0.226163685494161	FAAP20/NPLOC4/OTUD7A/UBQLN1	4
GO:0032559	adenyl ribonucleotide binding	40/357	1513/18100	0.0264375413086583	1.34039074982273	1.96182905867065	0.0350987047469208	0.278629717683248	0.252938034208579	AARS1/AARS2/AARSD1/ATAD5/BRSK2/CCT6B/CCT8/CHTF18/CSNK2A3/DDX43/DHX57/FARSB/H1-7/HNRNPU/HSP90AB3P/HSP90B2P/HSPA7/KIF1A/KIF6/MAB21L1/MCM8/MCM9/MYH1/MYH10/MYH11/MYH14/MYH2/MYH4/MYH9/NADK2/NME1/NME2/NME7/PDXK/RNF213/SPAST/SRXN1/TESK1/TP53RK/UCK2	40
GO:0046982	protein heterodimerization activity	12/357	335/18100	0.0358208955223881	1.81612943684937	2.1386844513875	0.0346019749494447	0.278629717683248	0.252938034208579	APP/H2AC11/H2AC18/H2AC4/H2BC1/H2BC19P/H2BC4/H2BW1/H3-3A/H3C1/H3C15/TPM1	12
GO:0004540	RNA nuclease activity	6/357	122/18100	0.0491803278688525	2.49345639895302	2.34773809566118	0.0339752408194112	0.278629717683248	0.252938034208579	NOB1/PIWIL1/PIWIL2/REXO2/SMG6/USB1	6
